地点,当地时间,温度,气压,湿度,风向,风速
深圳市,2024-03-22 20:00:00,22.9,759.2,80,从东方吹来的风,1
深圳市,2024-03-22 17:00:00,25.6,758.5,66,从南方吹来的风,2
深圳市,2024-03-22 14:00:00,28.0,759.1,53,从西南偏南方向吹来的风,2
深圳市,2024-03-22 11:00:00,24.9,761.1,66,从东南偏南方向吹来的风,2
深圳市,2024-03-22 08:00:00,20.8,760.9,85,从东北偏东方向吹来的风,1
深圳市,2024-03-22 05:00:00,19.9,759.8,84,从东北方吹来的风,1
深圳市,2024-03-22 02:00:00,19.8,760.6,87,从东北方吹来的风,1
深圳市,2024-03-21 23:00:00,19.7,761.9,81,从东方吹来的风,2
深圳市,2024-03-21 20:00:00,19.1,761.3,73,从东北偏东方向吹来的风,2
深圳市,2024-03-21 17:00:00,23.6,760.4,52,从东南方吹来的风,1
深圳市,2024-03-21 14:00:00,25.3,762.0,37,从南方吹来的风,2
深圳市,2024-03-21 11:00:00,23.0,764.7,35,从东南偏东方向吹来的风,2
深圳市,2024-03-21 08:00:00,18.7,765.2,43,从东方吹来的风,2
深圳市,2024-03-21 05:00:00,17.2,764.7,66,从东方吹来的风,2
深圳市,2024-03-21 02:00:00,18.4,765.7,62,从东方吹来的风,2
深圳市,2024-03-20 23:00:00,19.2,766.9,61,从东南方吹来的风,2
深圳市,2024-03-20 20:00:00,19.5,766.5,64,从东方吹来的风,2
深圳市,2024-03-20 17:00:00,21.9,765.5,53,从西南方吹来的风,2
深圳市,2024-03-20 14:00:00,24.8,766.0,38,从西方吹来的风,2
深圳市,2024-03-20 11:00:00,22.8,768.3,37,从东北方吹来的风,2
深圳市,2024-03-20 08:00:00,17.8,768.4,51,从东北偏北方向吹来的风,3
深圳市,2024-03-20 05:00:00,17.6,766.8,48,从东北偏北方向吹来的风,4
深圳市,2024-03-20 02:00:00,18.8,766.6,47,从东北偏北方向吹来的风,3
深圳市,2024-03-19 23:00:00,19.1,767.0,58,从北方吹来的风,2
深圳市,2024-03-19 20:00:00,20.3,765.4,58,从北方吹来的风,2
深圳市,2024-03-19 17:00:00,22.8,764.3,56,从北方吹来的风,3
深圳市,2024-03-19 14:00:00,24.3,764.2,54,从北方吹来的风,3
深圳市,2024-03-19 11:00:00,19.8,766.3,72,从东北偏北方向吹来的风,3
深圳市,2024-03-19 08:00:00,17.9,765.8,86,从东北偏北方向吹来的风,3
深圳市,2024-03-19 05:00:00,19.9,763.6,87,从北方吹来的风,2
深圳市,2024-03-19 02:00:00,19.6,763.3,87,从东北方吹来的风,1
深圳市,2024-03-18 23:00:00,19.6,763.1,89,从东北偏北方向吹来的风,2
深圳市,2024-03-18 20:00:00,20.1,762.6,86,从东方吹来的风,2
深圳市,2024-03-18 17:00:00,21.9,760.9,80,从东方吹来的风,2
深圳市,2024-03-18 14:00:00,22.3,761.5,81,从东北偏东方向吹来的风,2
深圳市,2024-03-18 11:00:00,24.2,762.9,80,从东方吹来的风,2
深圳市,2024-03-18 08:00:00,21.2,762.4,93,从西南方吹来的风,1
深圳市,2024-03-18 05:00:00,20.7,760.8,94,从东南方吹来的风,1
深圳市,2024-03-18 02:00:00,21.4,761.2,91,从东北偏北方向吹来的风,1
深圳市,2024-03-17 23:00:00,22.0,761.8,89,从西南方吹来的风,1
深圳市,2024-03-17 20:00:00,22.6,761.3,87,从西南方吹来的风,1
深圳市,2024-03-17 17:00:00,25.8,760.4,72,从西南偏南方向吹来的风,2
深圳市,2024-03-17 14:00:00,27.3,761.6,66,从西南偏南方向吹来的风,2
深圳市,2024-03-17 11:00:00,25.7,764.1,74,从南方吹来的风,2
深圳市,2024-03-17 08:00:00,21.4,764.1,91,从东南方吹来的风,1
深圳市,2024-03-17 05:00:00,20.3,762.3,95,从东北偏东方向吹来的风,1
深圳市,2024-03-17 02:00:00,20.4,762.4,94,从东北偏北方向吹来的风,2
深圳市,2024-03-16 23:00:00,20.8,763.3,92,从东北偏东方向吹来的风,1
深圳市,2024-03-16 20:00:00,21.7,762.7,87,从东北偏北方向吹来的风,1
深圳市,2024-03-16 17:00:00,24.1,761.8,77,从东北偏北方向吹来的风,1
深圳市,2024-03-16 14:00:00,24.4,763.0,76,从东方吹来的风,1
深圳市,2024-03-16 11:00:00,22.3,764.7,82,从北方吹来的风,2
深圳市,2024-03-16 08:00:00,19.8,763.9,90,从东北偏北方向吹来的风,1
深圳市,2024-03-16 05:00:00,19.1,763.1,91,从东方吹来的风,2
深圳市,2024-03-16 02:00:00,20.0,763.0,84,从东方吹来的风,1
深圳市,2024-03-15 23:00:00,20.2,763.3,82,从东方吹来的风,2
深圳市,2024-03-15 20:00:00,20.1,762.5,80,从东方吹来的风,1
深圳市,2024-03-15 17:00:00,20.9,762.1,76,从东方吹来的风,1
深圳市,2024-03-15 14:00:00,22.7,762.1,71,从东方吹来的风,2
深圳市,2024-03-15 11:00:00,21.7,763.9,73,从东南偏东方向吹来的风,2
深圳市,2024-03-15 08:00:00,19.8,763.3,80,从东方吹来的风,1
深圳市,2024-03-15 05:00:00,19.4,762.7,83,从东方吹来的风,1
深圳市,2024-03-15 02:00:00,19.4,762.9,79,从东北偏北方向吹来的风,1
深圳市,2024-03-14 23:00:00,19.4,763.3,78,从东北偏东方向吹来的风,1
深圳市,2024-03-14 20:00:00,19.7,762.3,75,从东南偏东方向吹来的风,1
深圳市,2024-03-14 17:00:00,21.6,761.5,68,从东北偏东方向吹来的风,1
深圳市,2024-03-14 14:00:00,22.6,762.3,63,从东南偏东方向吹来的风,2
深圳市,2024-03-14 11:00:00,22.5,764.1,59,从东北偏东方向吹来的风,2
深圳市,2024-03-14 08:00:00,18.8,763.8,68,从东方吹来的风,2
深圳市,2024-03-14 05:00:00,18.7,762.9,70,从东北方吹来的风,1
深圳市,2024-03-14 02:00:00,19.2,763.2,69,从东方吹来的风,2
深圳市,2024-03-13 23:00:00,19.3,763.6,72,从东方吹来的风,2
深圳市,2024-03-13 20:00:00,19.6,763.3,70,从东方吹来的风,2
深圳市,2024-03-13 17:00:00,20.5,762.5,67,从东方吹来的风,2
深圳市,2024-03-13 14:00:00,22.6,763.6,54,从东北方吹来的风,2
深圳市,2024-03-13 11:00:00,22.2,764.8,48,从东方吹来的风,2
深圳市,2024-03-13 08:00:00,17.9,765.1,50,从东方吹来的风,1
深圳市,2024-03-13 05:00:00,17.2,763.8,47,从东方吹来的风,1
深圳市,2024-03-13 02:00:00,17.5,763.9,50,从东南偏东方向吹来的风,1
深圳市,2024-03-12 23:00:00,17.8,764.5,58,从东方吹来的风,1
深圳市,2024-03-12 20:00:00,18.7,764.2,60,从东方吹来的风,1
深圳市,2024-03-12 17:00:00,23.5,763.3,35,从东南偏南方向吹来的风,2
深圳市,2024-03-12 14:00:00,24.2,763.9,29,从东方吹来的风,3
深圳市,2024-03-12 11:00:00,21.1,766.2,49,从东北偏东方向吹来的风,2
深圳市,2024-03-12 08:00:00,15.3,765.1,67,从东北偏北方向吹来的风,3
深圳市,2024-03-12 05:00:00,13.6,763.3,89,从东北偏北方向吹来的风,2
深圳市,2024-03-12 02:00:00,15.0,764.3,95,从东北方吹来的风,2
深圳市,2024-03-11 23:00:00,15.2,764.6,92,从北方吹来的风,1
深圳市,2024-03-11 20:00:00,16.0,764.1,92,从东北偏北方向吹来的风,2
深圳市,2024-03-11 17:00:00,17.5,763.4,91,从东北偏北方向吹来的风,2
深圳市,2024-03-11 14:00:00,16.9,764.2,93,从西南偏西方向吹来的风,1
深圳市,2024-03-11 11:00:00,15.7,766.4,94,从北方吹来的风,1
深圳市,2024-03-11 08:00:00,15.5,765.9,95,从北方吹来的风,2
深圳市,2024-03-11 05:00:00,15.5,764.5,92,从北方吹来的风,1
深圳市,2024-03-11 02:00:00,15.7,764.8,88,从东方吹来的风,2
深圳市,2024-03-10 23:00:00,15.4,766.1,88,从东北偏东方向吹来的风,2
深圳市,2024-03-10 20:00:00,14.7,766.0,93,从东北偏北方向吹来的风,1
深圳市,2024-03-10 17:00:00,14.8,765.2,91,从北方吹来的风,1
深圳市,2024-03-10 14:00:00,15.2,765.7,88,从东北方吹来的风,1
深圳市,2024-03-10 11:00:00,15.1,767.5,90,从东北偏北方向吹来的风,1
深圳市,2024-03-10 08:00:00,14.0,766.9,92,从东北偏北方向吹来的风,1
深圳市,2024-03-10 05:00:00,14.2,765.4,84,从东北偏北方向吹来的风,2
深圳市,2024-03-10 02:00:00,14.3,765.7,84,从东北方吹来的风,3
深圳市,2024-03-09 23:00:00,14.9,766.0,81,从东北偏北方向吹来的风,1
深圳市,2024-03-09 20:00:00,15.7,764.6,66,从东方吹来的风,2
深圳市,2024-03-09 17:00:00,15.6,763.7,70,从北方吹来的风,1
深圳市,2024-03-09 14:00:00,15.3,764.4,77,从东方吹来的风,1
深圳市,2024-03-09 11:00:00,14.7,766.3,79,从东方吹来的风,1
深圳市,2024-03-09 08:00:00,14.7,766.3,88,从北方吹来的风,2
深圳市,2024-03-09 05:00:00,16.8,763.2,70,从东方吹来的风,2
深圳市,2024-03-09 02:00:00,17.6,764.2,73,从东方吹来的风,3
深圳市,2024-03-08 23:00:00,17.9,764.9,71,从东方吹来的风,2
深圳市,2024-03-08 20:00:00,17.9,763.7,69,从东方吹来的风,1
深圳市,2024-03-08 17:00:00,20.3,762.5,55,从西南偏南方向吹来的风,2
深圳市,2024-03-08 14:00:00,22.8,763.7,44,从东方吹来的风,2
深圳市,2024-03-08 11:00:00,19.7,765.8,51,从东方吹来的风,2
深圳市,2024-03-08 08:00:00,15.6,765.6,63,从东北偏北方向吹来的风,2
深圳市,2024-03-08 05:00:00,15.5,763.8,64,从北方吹来的风,2
深圳市,2024-03-08 02:00:00,15.0,763.9,77,从东北偏北方向吹来的风,3
深圳市,2024-03-07 23:00:00,14.9,764.6,90,从西北偏北方向吹来的风,1
深圳市,2024-03-07 20:00:00,17.5,763.1,67,从北方吹来的风,3
深圳市,2024-03-07 17:00:00,18.1,762.2,64,从西北偏北方向吹来的风,2
深圳市,2024-03-07 14:00:00,19.2,762.4,61,从东北偏北方向吹来的风,2
深圳市,2024-03-07 11:00:00,17.4,764.0,66,从北方吹来的风,2
深圳市,2024-03-07 08:00:00,16.0,763.3,71,从东北偏北方向吹来的风,3
深圳市,2024-03-07 05:00:00,16.4,761.5,72,从东北偏北方向吹来的风,3
深圳市,2024-03-07 02:00:00,17.3,761.2,72,从东北偏北方向吹来的风,4
深圳市,2024-03-06 23:00:00,19.6,760.8,68,从北方吹来的风,1
深圳市,2024-03-06 20:00:00,20.9,759.2,71,从北方吹来的风,3
深圳市,2024-03-06 17:00:00,22.6,758.1,70,从北方吹来的风,2
深圳市,2024-03-06 14:00:00,22.2,758.0,90,从东南偏南方向吹来的风,1
深圳市,2024-03-06 11:00:00,26.2,759.1,79,从西南偏西方向吹来的风,2
深圳市,2024-03-06 08:00:00,22.9,758.2,94,从东北偏东方向吹来的风,2
深圳市,2024-03-06 05:00:00,23.1,756.4,93,从西南方吹来的风,1
深圳市,2024-03-06 02:00:00,23.7,756.1,91,从西南方吹来的风,1
深圳市,2024-03-05 23:00:00,23.7,756.4,88,从西南方吹来的风,1
深圳市,2024-03-05 20:00:00,24.3,755.3,85,从南方吹来的风,1
深圳市,2024-03-05 17:00:00,25.4,754.7,79,从西南偏南方向吹来的风,2
深圳市,2024-03-05 14:00:00,27.1,755.4,72,从西南方吹来的风,5
深圳市,2024-03-05 11:00:00,25.9,757.6,80,从西南偏南方向吹来的风,2
深圳市,2024-03-05 08:00:00,22.9,757.8,91,从东南偏东方向吹来的风,1
深圳市,2024-03-05 05:00:00,22.2,756.7,93,从东南方吹来的风,1
深圳市,2024-03-05 02:00:00,22.4,757.3,92,从东南偏东方向吹来的风,1
深圳市,2024-03-04 23:00:00,22.7,757.4,88,从南方吹来的风,1
深圳市,2024-03-04 20:00:00,20.4,757.0,90,从东北方吹来的风,1
深圳市,2024-03-04 17:00:00,21.5,756.8,82,从东北偏东方向吹来的风,2
深圳市,2024-03-04 14:00:00,22.5,757.8,77,从东方吹来的风,2
深圳市,2024-03-04 11:00:00,21.6,760.5,78,从东方吹来的风,2
深圳市,2024-03-04 08:00:00,18.0,760.4,86,从东方吹来的风,2
深圳市,2024-03-04 05:00:00,17.5,759.8,89,从东方吹来的风,2
深圳市,2024-03-04 02:00:00,17.1,760.6,92,从东方吹来的风,3
深圳市,2024-03-03 23:00:00,17.5,761.2,88,从东方吹来的风,2
深圳市,2024-03-03 20:00:00,16.7,760.6,86,从东方吹来的风,2
深圳市,2024-03-03 17:00:00,17.4,760.3,78,从东方吹来的风,2
深圳市,2024-03-03 14:00:00,18.1,761.8,70,从东南偏东方向吹来的风,1
深圳市,2024-03-03 11:00:00,14.9,765.1,75,从东北偏东方向吹来的风,1
深圳市,2024-03-03 08:00:00,12.1,765.7,81,从东北偏北方向吹来的风,2
深圳市,2024-03-03 05:00:00,12.1,764.6,74,从东北偏北方向吹来的风,2
深圳市,2024-03-03 02:00:00,11.9,765.1,70,从东北偏北方向吹来的风,1
深圳市,2024-03-02 23:00:00,12.0,766.4,65,从东北偏东方向吹来的风,1
深圳市,2024-03-02 20:00:00,11.2,766.3,70,从北方吹来的风,1
深圳市,2024-03-02 17:00:00,11.5,765.6,69,从东北偏北方向吹来的风,1
深圳市,2024-03-02 14:00:00,11.3,766.7,74,从东北偏北方向吹来的风,3
深圳市,2024-03-02 11:00:00,8.8,769.6,83,从东北偏北方向吹来的风,3
深圳市,2024-03-02 08:00:00,8.5,768.8,74,从东北偏北方向吹来的风,3
深圳市,2024-03-02 05:00:00,7.8,767.7,87,从东北偏北方向吹来的风,3
深圳市,2024-03-02 02:00:00,9.2,767.6,74,从北方吹来的风,3
深圳市,2024-03-01 23:00:00,9.4,768.2,73,从东北偏北方向吹来的风,4
深圳市,2024-03-01 20:00:00,8.7,767.6,89,从东北偏北方向吹来的风,3
深圳市,2024-03-01 17:00:00,9.2,766.3,84,从东北方吹来的风,3
深圳市,2024-03-01 14:00:00,10.2,766.8,80,从北方吹来的风,4
深圳市,2024-03-01 11:00:00,11.1,768.0,70,从北方吹来的风,4
深圳市,2024-03-01 08:00:00,10.9,767.2,69,从东北偏北方向吹来的风,4
深圳市,2024-03-01 05:00:00,11.6,765.9,69,从北方吹来的风,3
深圳市,2024-03-01 02:00:00,12.1,765.7,72,从北方吹来的风,3
深圳市,2024-02-29 23:00:00,12.7,765.7,80,从北方吹来的风,3
深圳市,2024-02-29 20:00:00,14.3,764.7,85,从东北偏北方向吹来的风,3
深圳市,2024-02-29 17:00:00,14.4,763.8,85,从北方吹来的风,2
深圳市,2024-02-29 14:00:00,18.5,762.9,76,从西北偏西方向吹来的风,2
深圳市,2024-02-29 11:00:00,19.2,763.7,83,从西南偏南方向吹来的风,1
深圳市,2024-02-29 08:00:00,18.3,763.4,92,从西北方吹来的风,1
深圳市,2024-02-29 05:00:00,17.5,762.7,92,从东方吹来的风,1
深圳市,2024-02-29 02:00:00,17.1,763.3,92,从西北偏北方向吹来的风,1
深圳市,2024-02-28 23:00:00,17.1,763.3,90,从北方吹来的风,1
深圳市,2024-02-28 20:00:00,16.1,763.2,88,从西方吹来的风,1
深圳市,2024-02-28 17:00:00,18.2,762.1,71,从西北方吹来的风,1
深圳市,2024-02-28 14:00:00,18.9,762.4,79,从东北偏东方向吹来的风,2
深圳市,2024-02-28 11:00:00,17.9,764.8,81,从东南偏东方向吹来的风,1
深圳市,2024-02-28 08:00:00,16.8,764.8,78,从东方吹来的风,1
深圳市,2024-02-28 05:00:00,15.6,764.2,69,从西北方吹来的风,1
深圳市,2024-02-28 02:00:00,16.2,764.7,70,从东北偏北方向吹来的风,1
深圳市,2024-02-27 23:00:00,16.6,765.4,75,从东南方吹来的风,1
深圳市,2024-02-27 20:00:00,16.1,765.0,62,从西北偏北方向吹来的风,1
深圳市,2024-02-27 17:00:00,18.5,764.3,54,从西北方吹来的风,1
深圳市,2024-02-27 14:00:00,18.8,765.4,58,从西北偏北方向吹来的风,1
深圳市,2024-02-27 11:00:00,15.1,768.2,62,从东北偏北方向吹来的风,2
深圳市,2024-02-27 08:00:00,13.0,768.0,67,从东北偏北方向吹来的风,3
深圳市,2024-02-27 05:00:00,14.1,766.1,70,从北方吹来的风,2
深圳市,2024-02-27 02:00:00,14.4,766.1,71,从北方吹来的风,2
深圳市,2024-02-26 23:00:00,15.1,766.5,69,从西北方吹来的风,2
深圳市,2024-02-26 20:00:00,16.9,765.6,66,从西方吹来的风,1
深圳市,2024-02-26 17:00:00,20.3,764.5,60,从西南方吹来的风,2
深圳市,2024-02-26 14:00:00,20.4,765.6,58,从东北偏北方向吹来的风,1
深圳市,2024-02-26 11:00:00,16.0,767.9,71,从东北偏北方向吹来的风,2
深圳市,2024-02-26 08:00:00,12.9,767.5,79,从东方吹来的风,1
深圳市,2024-02-26 05:00:00,13.2,766.3,76,从东北偏北方向吹来的风,2
深圳市,2024-02-26 02:00:00,13.8,766.3,70,从北方吹来的风,2
深圳市,2024-02-25 23:00:00,13.5,766.6,71,从东北偏北方向吹来的风,2
深圳市,2024-02-25 20:00:00,15.2,765.7,65,从东北偏北方向吹来的风,1
深圳市,2024-02-25 17:00:00,16.3,765.1,62,从北方吹来的风,2
深圳市,2024-02-25 14:00:00,16.6,765.5,62,从北方吹来的风,2
深圳市,2024-02-25 11:00:00,14.1,767.8,70,从东北偏北方向吹来的风,3
深圳市,2024-02-25 08:00:00,12.2,767.5,77,从北方吹来的风,3
深圳市,2024-02-25 05:00:00,12.4,766.0,76,从北方吹来的风,4
深圳市,2024-02-25 02:00:00,14.4,766.3,74,从北方吹来的风,1
深圳市,2024-02-24 23:00:00,15.1,767.0,74,从北方吹来的风,2
深圳市,2024-02-24 20:00:00,15.4,766.4,71,从东北偏北方向吹来的风,2
深圳市,2024-02-24 17:00:00,17.0,765.6,67,从北方吹来的风,3
深圳市,2024-02-24 14:00:00,18.5,766.2,64,从北方吹来的风,3
深圳市,2024-02-24 11:00:00,16.9,767.5,67,从东北偏北方向吹来的风,2
深圳市,2024-02-24 08:00:00,14.5,766.9,76,从东北偏北方向吹来的风,2
深圳市,2024-02-24 05:00:00,15.6,765.8,69,从东北偏北方向吹来的风,2
深圳市,2024-02-24 02:00:00,16.5,766.3,68,从东北偏北方向吹来的风,1
深圳市,2024-02-23 23:00:00,17.5,766.3,70,从北方吹来的风,2
深圳市,2024-02-23 20:00:00,18.5,765.4,73,从东北偏东方向吹来的风,2
深圳市,2024-02-23 17:00:00,19.0,764.7,71,从东北偏北方向吹来的风,2
深圳市,2024-02-23 14:00:00,19.5,765.1,72,从东北偏北方向吹来的风,2
深圳市,2024-02-23 11:00:00,19.1,766.7,71,从东北偏北方向吹来的风,3
深圳市,2024-02-23 08:00:00,18.6,765.7,74,从东北偏北方向吹来的风,3
深圳市,2024-02-23 05:00:00,20.2,763.6,76,从东北偏北方向吹来的风,2
深圳市,2024-02-23 02:00:00,21.6,763.9,78,从西北方吹来的风,1
深圳市,2024-02-22 23:00:00,22.6,763.9,83,从东北偏北方向吹来的风,1
深圳市,2024-02-22 20:00:00,23.0,762.7,82,从东方吹来的风,2
深圳市,2024-02-22 17:00:00,26.9,761.5,66,从南方吹来的风,2
深圳市,2024-02-22 14:00:00,27.7,761.8,63,从西南偏南方向吹来的风,3
深圳市,2024-02-22 11:00:00,25.8,763.6,74,从西南偏南方向吹来的风,1
深圳市,2024-02-22 08:00:00,22.4,762.6,89,从东北方吹来的风,1
深圳市,2024-02-22 05:00:00,22.6,760.9,79,从东南方吹来的风,1
深圳市,2024-02-22 02:00:00,22.4,761.2,88,从东南偏南方向吹来的风,1
深圳市,2024-02-21 23:00:00,22.3,761.6,93,从东北方吹来的风,1
深圳市,2024-02-21 20:00:00,23.2,760.9,85,从南方吹来的风,1
深圳市,2024-02-21 17:00:00,25.6,759.6,72,从南方吹来的风,2
深圳市,2024-02-21 14:00:00,28.5,760.2,64,从南方吹来的风,2
深圳市,2024-02-21 11:00:00,26.8,761.9,62,从南方吹来的风,2
深圳市,2024-02-21 08:00:00,23.5,761.1,85,从东南偏南方向吹来的风,1
深圳市,2024-02-21 05:00:00,22.7,760.3,91,从东南方吹来的风,1
深圳市,2024-02-21 02:00:00,23.5,760.7,87,从南方吹来的风,1
深圳市,2024-02-20 23:00:00,24.3,761.2,84,从南方吹来的风,1
深圳市,2024-02-20 20:00:00,24.5,760.6,82,从南方吹来的风,1
深圳市,2024-02-20 17:00:00,25.4,759.4,78,从南方吹来的风,2
深圳市,2024-02-20 14:00:00,27.3,760.0,67,从南方吹来的风,3
深圳市,2024-02-20 11:00:00,26.7,762.1,66,从西南偏南方向吹来的风,2
深圳市,2024-02-20 08:00:00,21.4,761.5,91,从西北偏西方向吹来的风,1
深圳市,2024-02-20 05:00:00,21.5,760.5,91,从东北偏北方向吹来的风,1
深圳市,2024-02-20 02:00:00,22.2,761.1,88,从南方吹来的风,1
深圳市,2024-02-19 23:00:00,22.3,761.2,88,从东北方吹来的风,1
深圳市,2024-02-19 20:00:00,22.6,760.9,87,从东南偏东方向吹来的风,0
深圳市,2024-02-19 17:00:00,24.6,760.3,76,从东南偏南方向吹来的风,2
深圳市,2024-02-19 14:00:00,25.5,761.2,75,从西南方吹来的风,2
深圳市,2024-02-19 11:00:00,23.1,762.9,78,从东南偏南方向吹来的风,1
深圳市,2024-02-19 08:00:00,20.9,761.6,92,从东北方吹来的风,1
深圳市,2024-02-19 05:00:00,20.3,760.3,92,从东北方吹来的风,1
深圳市,2024-02-19 02:00:00,21.1,761.0,89,从东方吹来的风,0
深圳市,2024-02-18 23:00:00,21.2,761.5,88,从北方吹来的风,1
深圳市,2024-02-18 20:00:00,22.6,760.8,79,从东南偏东方向吹来的风,1
深圳市,2024-02-18 17:00:00,24.4,760.2,73,从西南偏南方向吹来的风,2
深圳市,2024-02-18 14:00:00,28.0,760.7,54,从西南偏南方向吹来的风,2
深圳市,2024-02-18 11:00:00,24.8,762.6,70,从东南偏南方向吹来的风,2
深圳市,2024-02-18 08:00:00,19.9,762.1,91,从东北偏东方向吹来的风,1
深圳市,2024-02-18 05:00:00,18.9,760.8,94,从东北偏北方向吹来的风,1
深圳市,2024-02-18 02:00:00,19.5,761.5,88,从东北偏北方向吹来的风,2
深圳市,2024-02-17 23:00:00,19.1,762.4,85,从东方吹来的风,1
深圳市,2024-02-17 20:00:00,19.6,762.3,77,从东方吹来的风,2
深圳市,2024-02-17 17:00:00,21.8,761.3,68,从东方吹来的风,2
深圳市,2024-02-17 14:00:00,22.6,762.0,66,从东方吹来的风,1
深圳市,2024-02-17 11:00:00,20.4,764.2,70,从东北偏东方向吹来的风,2
深圳市,2024-02-17 08:00:00,17.9,763.8,82,从东北方吹来的风,1
深圳市,2024-02-17 05:00:00,17.8,762.8,83,从东方吹来的风,2
深圳市,2024-02-17 02:00:00,18.1,763.8,84,从东北偏东方向吹来的风,1
深圳市,2024-02-16 23:00:00,18.7,764.7,81,从东方吹来的风,2
深圳市,2024-02-16 20:00:00,18.8,764.6,80,从东方吹来的风,2
深圳市,2024-02-16 17:00:00,21.1,763.6,71,从东方吹来的风,2
深圳市,2024-02-16 14:00:00,23.3,764.3,62,从南方吹来的风,2
深圳市,2024-02-16 11:00:00,23.5,766.3,55,从东北偏北方向吹来的风,2
深圳市,2024-02-16 08:00:00,18.6,766.0,77,从东北偏北方向吹来的风,2
深圳市,2024-02-16 05:00:00,18.4,764.5,84,从西北偏北方向吹来的风,2
深圳市,2024-02-16 02:00:00,18.6,764.2,80,从北方吹来的风,1
深圳市,2024-02-15 23:00:00,19.8,764.8,76,从东北方吹来的风,1
深圳市,2024-02-15 20:00:00,20.9,764.5,68,从东南方吹来的风,1
深圳市,2024-02-15 17:00:00,24.9,763.2,52,从西南方吹来的风,1
深圳市,2024-02-15 14:00:00,26.5,763.4,50,从西南偏南方向吹来的风,2
深圳市,2024-02-15 11:00:00,24.8,765.5,64,从南方吹来的风,2
深圳市,2024-02-15 08:00:00,19.3,765.5,86,从东北方吹来的风,1
深圳市,2024-02-15 05:00:00,18.8,764.6,90,从东北方吹来的风,2
深圳市,2024-02-15 02:00:00,18.0,764.0,91,从东北方吹来的风,3
深圳市,2024-02-14 23:00:00,18.6,764.6,89,从东方吹来的风,1
深圳市,2024-02-14 20:00:00,19.9,764.2,81,从西南偏南方向吹来的风,1
深圳市,2024-02-14 17:00:00,23.9,763.3,63,从西南偏南方向吹来的风,2
深圳市,2024-02-14 14:00:00,26.1,764.2,56,从南方吹来的风,1
深圳市,2024-02-14 08:00:00,16.5,766.6,89,从东北偏北方向吹来的风,1
深圳市,2024-02-14 05:00:00,16.0,765.3,88,从东北偏北方向吹来的风,2
深圳市,2024-02-14 02:00:00,16.6,766.3,91,从北方吹来的风,2
深圳市,2024-02-13 23:00:00,16.8,766.6,83,从北方吹来的风,1
深圳市,2024-02-13 20:00:00,18.7,766.3,75,从东北偏北方向吹来的风,1
深圳市,2024-02-13 17:00:00,23.4,765.7,56,从东南方吹来的风,2
深圳市,2024-02-13 14:00:00,24.0,766.4,55,从北方吹来的风,1
深圳市,2024-02-13 11:00:00,21.1,769.0,58,从东北偏北方向吹来的风,3
深圳市,2024-02-13 08:00:00,15.7,768.7,74,从东北偏北方向吹来的风,2
深圳市,2024-02-13 05:00:00,15.1,767.8,81,从东北偏北方向吹来的风,1
深圳市,2024-02-13 02:00:00,15.1,768.2,80,从东北偏北方向吹来的风,1
深圳市,2024-02-12 23:00:00,16.5,769.1,66,从东方吹来的风,1
深圳市,2024-02-12 20:00:00,17.7,768.7,46,从东南方吹来的风,2
深圳市,2024-02-12 17:00:00,21.6,768.0,32,从东方吹来的风,1
深圳市,2024-02-12 14:00:00,22.3,769.0,29,从东南偏南方向吹来的风,3
深圳市,2024-02-12 11:00:00,19.9,770.8,30,从东南偏东方向吹来的风,2
深圳市,2024-02-12 08:00:00,14.3,770.4,46,从东北偏北方向吹来的风,1
深圳市,2024-02-12 05:00:00,13.6,768.9,53,从东北方吹来的风,1
深圳市,2024-02-12 02:00:00,14.3,769.5,61,从东北偏北方向吹来的风,1
深圳市,2024-02-11 23:00:00,15.4,770.5,65,从东北方吹来的风,1
深圳市,2024-02-11 20:00:00,17.2,770.3,54,从东方吹来的风,2
深圳市,2024-02-11 17:00:00,23.0,769.0,24,从东南偏东方向吹来的风,1
深圳市,2024-02-11 14:00:00,23.3,769.7,21,从东北偏北方向吹来的风,3
深圳市,2024-02-11 11:00:00,20.8,771.9,35,从东方吹来的风,2
深圳市,2024-02-11 08:00:00,14.0,771.2,57,从东南方吹来的风,1
深圳市,2024-02-11 05:00:00,11.8,769.6,71,从东北偏北方向吹来的风,1
深圳市,2024-02-11 02:00:00,11.9,770.5,78,从北方吹来的风,1
深圳市,2024-02-10 23:00:00,13.0,771.0,74,从东北方吹来的风,1
深圳市,2024-02-10 20:00:00,14.4,770.2,65,从东北方吹来的风,1
深圳市,2024-02-10 17:00:00,18.1,768.8,53,从西南偏南方向吹来的风,1
深圳市,2024-02-10 14:00:00,18.4,769.1,47,从南方吹来的风,2
深圳市,2024-02-10 11:00:00,13.9,771.2,53,从东北方吹来的风,3
深圳市,2024-02-10 08:00:00,11.6,770.8,63,从东北偏北方向吹来的风,3
深圳市,2024-02-10 05:00:00,11.1,769.3,67,从东北偏北方向吹来的风,2
深圳市,2024-02-10 02:00:00,11.3,770.0,74,从北方吹来的风,2
深圳市,2024-02-09 23:00:00,11.5,770.2,74,从北方吹来的风,2
深圳市,2024-02-09 20:00:00,11.6,769.0,72,从东北偏北方向吹来的风,2
深圳市,2024-02-09 17:00:00,11.7,767.8,71,从北方吹来的风,2
深圳市,2024-02-09 14:00:00,14.3,767.7,64,从东北方吹来的风,2
