地点,当地时间,温度,气压,湿度,风向,风速
北京,2024-09-29 05:00:00,19.7,761.0,91,从东北偏东方向吹来的风,2
北京,2024-09-29 02:00:00,20.3,762.0,88,从东北方吹来的风,1
北京,2024-09-28 23:00:00,20.6,762.9,82,从东北偏北方向吹来的风,1
北京,2024-09-28 20:00:00,21.3,762.4,78,从东北方吹来的风,1
北京,2024-09-28 17:00:00,22.0,761.8,76,从东北方吹来的风,1
北京,2024-09-28 14:00:00,22.3,762.0,70,从东北偏东方向吹来的风,2
北京,2024-09-28 11:00:00,20.4,762.8,76,从东北偏东方向吹来的风,2
北京,2024-09-28 08:00:00,19.5,763.0,78,从东方吹来的风,2
北京,2024-09-28 05:00:00,19.3,762.2,80,从东北方吹来的风,2
北京,2024-09-28 02:00:00,19.8,762.3,78,从东北方吹来的风,1
北京,2024-09-27 23:00:00,19.8,762.3,75,从东北偏北方向吹来的风,1
北京,2024-09-27 20:00:00,20.8,761.8,63,从东北偏北方向吹来的风,1
北京,2024-09-27 17:00:00,23.7,761.2,52,从东北偏东方向吹来的风,2
北京,2024-09-27 14:00:00,23.3,761.8,54,从西北偏西方向吹来的风,1
北京,2024-09-27 11:00:00,21.8,762.9,60,从东南偏南方向吹来的风,1
北京,2024-09-27 08:00:00,19.7,762.7,72,从东南偏南方向吹来的风,1
北京,2024-09-27 05:00:00,19.1,762.2,78,从西南偏南方向吹来的风,1
北京,2024-09-27 02:00:00,19.5,762.3,77,从西南偏南方向吹来的风,1
北京,2024-09-26 23:00:00,20.9,762.6,69,从西南偏南方向吹来的风,1
北京,2024-09-26 20:00:00,20.9,761.9,75,从北方吹来的风,0
北京,2024-09-26 17:00:00,22.6,761.6,60,从南方吹来的风,1
北京,2024-09-26 14:00:00,23.3,762.2,57,从东南偏南方向吹来的风,2
北京,2024-09-26 11:00:00,22.3,763.8,61,从西南方吹来的风,2
北京,2024-09-26 08:00:00,18.5,763.9,76,从东北偏北方向吹来的风,1
北京,2024-09-26 05:00:00,17.3,763.3,91,从东北方吹来的风,1
北京,2024-09-26 02:00:00,17.7,763.2,91,从东北偏北方向吹来的风,1
北京,2024-09-25 23:00:00,19.6,763.1,78,从东南偏东方向吹来的风,2
北京,2024-09-25 20:00:00,17.8,762.2,71,从东北偏北方向吹来的风,1
北京,2024-09-25 17:00:00,24.5,761.0,40,从东北偏东方向吹来的风,2
北京,2024-09-25 14:00:00,24.4,761.2,44,从东北方吹来的风,3
北京,2024-09-25 11:00:00,23.7,761.8,46,从东北方吹来的风,4
北京,2024-09-25 08:00:00,18.2,761.3,91,从北方吹来的风,1
北京,2024-09-25 05:00:00,15.9,760.0,99,从东北方吹来的风,1
北京,2024-09-25 02:00:00,16.9,759.5,97,从东北方吹来的风,1
北京,2024-09-24 23:00:00,18.6,759.7,93,从西方吹来的风,0
北京,2024-09-24 20:00:00,20.2,760.0,63,从东北方吹来的风,1
北京,2024-09-24 17:00:00,23.9,758.0,44,从西南偏南方向吹来的风,3
北京,2024-09-24 14:00:00,24.8,759.1,43,从西南偏南方向吹来的风,3
北京,2024-09-24 11:00:00,21.6,760.7,54,从西南偏南方向吹来的风,2
北京,2024-09-24 08:00:00,15.8,761.7,76,从西南偏南方向吹来的风,1
北京,2024-09-24 05:00:00,12.1,761.5,95,从北方吹来的风,0
北京,2024-09-24 02:00:00,13.2,762.1,88,从东南方吹来的风,1
北京,2024-09-23 23:00:00,15.3,762.6,73,从西南方吹来的风,1
北京,2024-09-23 20:00:00,18.3,762.8,59,从西南偏南方向吹来的风,1
北京,2024-09-23 17:00:00,23.0,762.3,41,从西南偏南方向吹来的风,3
北京,2024-09-23 14:00:00,23.2,763.1,41,从西南方吹来的风,4
北京,2024-09-23 11:00:00,21.0,765.4,48,从南方吹来的风,2
北京,2024-09-23 08:00:00,15.6,766.0,74,从东北方吹来的风,1
北京,2024-09-23 05:00:00,10.3,765.9,94,从东北方吹来的风,1
北京,2024-09-23 02:00:00,10.9,766.2,92,从北方吹来的风,1
北京,2024-09-22 23:00:00,12.3,766.7,82,从西南方吹来的风,1
北京,2024-09-22 20:00:00,15.1,766.2,62,从西南方吹来的风,1
北京,2024-09-22 17:00:00,22.0,765.6,29,从东方吹来的风,2
北京,2024-09-22 14:00:00,21.9,766.7,29,从东北偏北方向吹来的风,2
北京,2024-09-22 11:00:00,20.4,768.4,35,从东北偏北方向吹来的风,4
北京,2024-09-22 08:00:00,17.9,768.7,44,从东北偏东方向吹来的风,1
北京,2024-09-22 05:00:00,10.7,767.9,81,从东北偏北方向吹来的风,1
北京,2024-09-22 02:00:00,15.5,767.9,44,从北方吹来的风,1
北京,2024-09-21 23:00:00,18.2,767.5,35,从北方吹来的风,3
北京,2024-09-21 20:00:00,19.6,766.6,31,从北方吹来的风,4
北京,2024-09-21 17:00:00,22.1,765.4,31,从西北偏北方向吹来的风,4
北京,2024-09-21 14:00:00,22.8,765.3,31,从西北方吹来的风,4
北京,2024-09-21 11:00:00,21.2,766.3,38,从北方吹来的风,5
北京,2024-09-21 08:00:00,16.7,766.6,58,从北方吹来的风,3
北京,2024-09-21 05:00:00,14.3,766.1,66,从东北偏北方向吹来的风,2
北京,2024-09-21 02:00:00,15.3,766.3,62,从东北偏北方向吹来的风,2
北京,2024-09-20 23:00:00,15.5,765.9,67,从东北偏北方向吹来的风,2
北京,2024-09-20 20:00:00,15.8,765.4,71,从东北方吹来的风,2
北京,2024-09-20 17:00:00,14.8,764.2,88,从东北偏北方向吹来的风,2
北京,2024-09-20 14:00:00,14.0,763.8,91,从东北偏北方向吹来的风,4
北京,2024-09-20 11:00:00,14.8,763.1,96,从东北偏北方向吹来的风,4
北京,2024-09-20 08:00:00,19.2,759.9,91,从东方吹来的风,3
北京,2024-09-20 05:00:00,24.6,757.6,88,从东南偏东方向吹来的风,2
北京,2024-09-20 02:00:00,25.5,758.8,87,从南方吹来的风,2
北京,2024-09-19 23:00:00,26.2,759.1,80,从东方吹来的风,1
北京,2024-09-19 20:00:00,27.8,758.9,67,从东南方吹来的风,1
北京,2024-09-19 17:00:00,30.0,758.3,55,从南方吹来的风,2
北京,2024-09-19 14:00:00,29.8,759.1,56,从南方吹来的风,2
北京,2024-09-19 11:00:00,27.5,760.7,59,从南方吹来的风,2
北京,2024-09-19 08:00:00,23.4,761.2,85,从西南偏西方向吹来的风,1
北京,2024-09-19 05:00:00,21.6,761.0,94,从西南方吹来的风,1
北京,2024-09-19 02:00:00,23.1,761.2,87,从南方吹来的风,2
北京,2024-09-18 23:00:00,24.8,761.3,64,从西南偏南方向吹来的风,2
北京,2024-09-18 20:00:00,25.4,761.2,55,从西南偏西方向吹来的风,1
北京,2024-09-18 17:00:00,28.9,760.3,48,从东南偏东方向吹来的风,1
北京,2024-09-18 14:00:00,29.0,760.6,44,从东南偏东方向吹来的风,2
北京,2024-09-18 11:00:00,27.7,762.1,46,从东北方吹来的风,1
北京,2024-09-18 08:00:00,23.9,762.2,67,从东北偏东方向吹来的风,1
北京,2024-09-18 05:00:00,21.6,761.8,81,从东北偏东方向吹来的风,1
北京,2024-09-18 02:00:00,23.8,761.8,68,从东北偏北方向吹来的风,1
北京,2024-09-17 23:00:00,24.7,762.2,66,从西南偏南方向吹来的风,1
北京,2024-09-17 20:00:00,25.9,762.2,62,从东北方吹来的风,1
北京,2024-09-17 17:00:00,28.1,761.2,51,从东北偏东方向吹来的风,2
北京,2024-09-17 14:00:00,28.6,762.1,49,从东北方吹来的风,2
北京,2024-09-17 11:00:00,26.5,763.6,56,从东北偏东方向吹来的风,2
北京,2024-09-17 08:00:00,23.7,763.6,66,从东北偏北方向吹来的风,2
北京,2024-09-17 05:00:00,19.1,762.7,91,从东方吹来的风,0
北京,2024-09-17 02:00:00,19.9,762.9,89,从西方吹来的风,0
北京,2024-09-16 23:00:00,21.1,762.7,80,从东北方吹来的风,0
北京,2024-09-16 20:00:00,23.7,762.7,64,从东北方吹来的风,1
北京,2024-09-16 17:00:00,27.1,761.9,45,从北方吹来的风,1
北京,2024-09-16 14:00:00,27.4,761.5,44,从东北方吹来的风,2
北京,2024-09-16 11:00:00,24.7,762.2,55,从北方吹来的风,1
北京,2024-09-16 08:00:00,21.2,761.6,67,从北方吹来的风,1
北京,2024-09-16 05:00:00,19.2,760.9,70,从南方吹来的风,1
北京,2024-09-16 02:00:00,19.8,760.6,62,从南方吹来的风,1
北京,2024-09-15 23:00:00,19.5,760.9,56,从西南偏南方向吹来的风,1
北京,2024-09-15 20:00:00,21.5,760.9,49,从西南偏南方向吹来的风,2
北京,2024-09-15 17:00:00,24.9,760.2,38,从南方吹来的风,2
北京,2024-09-15 14:00:00,24.9,760.9,34,从西方吹来的风,2
北京,2024-09-15 11:00:00,23.7,762.5,43,从西北偏西方向吹来的风,2
北京,2024-09-15 08:00:00,19.2,763.0,56,从西南偏南方向吹来的风,1
北京,2024-09-15 05:00:00,18.4,762.1,68,从东北偏东方向吹来的风,1
北京,2024-09-15 02:00:00,18.8,761.6,64,从东方吹来的风,1
北京,2024-09-14 23:00:00,19.4,761.6,56,从东北方吹来的风,1
北京,2024-09-14 20:00:00,20.4,761.0,49,从北方吹来的风,1
北京,2024-09-14 17:00:00,23.2,759.6,45,从东北方吹来的风,3
北京,2024-09-14 14:00:00,24.6,759.1,42,从东北方吹来的风,3
北京,2024-09-14 11:00:00,23.5,760.0,41,从东北偏北方向吹来的风,4
北京,2024-09-14 08:00:00,21.7,759.5,48,从北方吹来的风,4
北京,2024-09-14 05:00:00,20.4,758.2,79,从北方吹来的风,3
北京,2024-09-14 02:00:00,21.9,757.3,79,从北方吹来的风,0
北京,2024-09-13 23:00:00,22.2,757.3,74,从西南偏西方向吹来的风,2
北京,2024-09-13 20:00:00,24.7,756.8,55,从东南偏南方向吹来的风,2
北京,2024-09-13 17:00:00,27.8,756.0,42,从东南偏南方向吹来的风,2
北京,2024-09-13 14:00:00,27.8,757.0,43,从南方吹来的风,2
北京,2024-09-13 11:00:00,25.6,759.0,49,从北方吹来的风,2
北京,2024-09-13 08:00:00,20.9,759.5,67,从东北方吹来的风,2
北京,2024-09-13 05:00:00,19.9,758.6,72,从东北偏北方向吹来的风,1
北京,2024-09-13 02:00:00,19.3,759.1,80,从东北偏北方向吹来的风,1
北京,2024-09-12 23:00:00,19.2,760.0,82,从西北偏西方向吹来的风,1
北京,2024-09-12 20:00:00,21.3,760.0,67,从东北偏北方向吹来的风,0
北京,2024-09-12 17:00:00,28.3,760.0,34,从东南偏南方向吹来的风,2
北京,2024-09-12 14:00:00,28.3,760.9,30,从东方吹来的风,1
北京,2024-09-12 11:00:00,25.8,762.9,42,从东北偏东方向吹来的风,2
北京,2024-09-12 08:00:00,21.2,764.0,70,从东北偏北方向吹来的风,2
北京,2024-09-12 05:00:00,17.0,764.2,95,从东北方吹来的风,1
北京,2024-09-12 02:00:00,17.4,764.5,96,从东北方吹来的风,1
北京,2024-09-11 23:00:00,18.1,764.9,92,从东北偏东方向吹来的风,1
北京,2024-09-11 20:00:00,20.5,764.7,82,从东北偏东方向吹来的风,1
北京,2024-09-11 17:00:00,26.0,764.5,50,从东北方吹来的风,2
北京,2024-09-11 14:00:00,27.0,765.1,39,从东北偏北方向吹来的风,2
北京,2024-09-11 11:00:00,24.3,766.3,55,从东北偏北方向吹来的风,2
北京,2024-09-11 08:00:00,20.1,766.2,75,从北方吹来的风,1
北京,2024-09-11 05:00:00,19.1,765.7,87,从东北偏北方向吹来的风,1
北京,2024-09-11 02:00:00,18.8,765.4,91,从东北偏东方向吹来的风,1
北京,2024-09-10 23:00:00,19.2,765.1,84,无风,0
北京,2024-09-10 20:00:00,20.1,764.8,76,从西南方吹来的风,1
北京,2024-09-10 17:00:00,21.6,763.8,67,从南方吹来的风,2
北京,2024-09-10 14:00:00,22.1,763.7,62,从东南偏东方向吹来的风,2
北京,2024-09-10 11:00:00,22.7,763.8,47,从东北偏北方向吹来的风,2
北京,2024-09-10 08:00:00,22.4,763.3,41,从北方吹来的风,3
北京,2024-09-10 05:00:00,23.7,761.2,36,从北方吹来的风,3
北京,2024-09-10 02:00:00,24.5,759.7,44,从北方吹来的风,3
北京,2024-09-09 23:00:00,22.6,758.8,94,从东北方吹来的风,1
北京,2024-09-09 20:00:00,22.7,757.9,96,从东北偏北方向吹来的风,1
北京,2024-09-09 17:00:00,23.2,757.4,92,从西南偏西方向吹来的风,1
北京,2024-09-09 14:00:00,22.9,757.4,87,从北方吹来的风,1
北京,2024-09-09 11:00:00,21.8,757.9,96,从东北方吹来的风,1
北京,2024-09-09 08:00:00,21.4,757.9,96,从东北偏北方向吹来的风,1
北京,2024-09-09 05:00:00,20.9,757.6,99,从东北偏东方向吹来的风,1
北京,2024-09-09 02:00:00,21.1,758.4,92,从东方吹来的风,1
北京,2024-09-08 23:00:00,22.3,759.5,86,从东北方吹来的风,1
北京,2024-09-08 20:00:00,22.5,759.8,84,从北方吹来的风,1
北京,2024-09-08 17:00:00,23.2,759.8,77,从东北偏东方向吹来的风,1
北京,2024-09-08 14:00:00,23.3,760.6,75,从东方吹来的风,1
北京,2024-09-08 11:00:00,22.2,761.8,79,从东北方吹来的风,2
北京,2024-09-08 08:00:00,20.7,761.9,91,从东北偏东方向吹来的风,1
北京,2024-09-08 05:00:00,20.3,761.8,90,从东北方吹来的风,1
北京,2024-09-08 02:00:00,20.5,762.2,91,从东方吹来的风,1
北京,2024-09-07 23:00:00,20.4,762.5,93,从东北偏东方向吹来的风,1
北京,2024-09-07 20:00:00,21.0,762.4,91,从东北方吹来的风,1
北京,2024-09-07 17:00:00,21.4,761.9,85,从东北方吹来的风,1
北京,2024-09-07 14:00:00,20.6,762.4,96,从东北偏北方向吹来的风,1
北京,2024-09-07 11:00:00,19.6,762.9,100,从东方吹来的风,1
北京,2024-09-07 08:00:00,19.0,762.5,98,从东北方吹来的风,2
北京,2024-09-07 05:00:00,20.7,761.3,86,从东北偏北方向吹来的风,3
北京,2024-09-07 02:00:00,22.1,760.3,83,从西北方吹来的风,2
北京,2024-09-06 23:00:00,25.0,760.4,61,从西南偏南方向吹来的风,2
北京,2024-09-06 20:00:00,26.0,760.5,54,从西南偏西方向吹来的风,1
北京,2024-09-06 17:00:00,28.4,760.2,42,从西南偏南方向吹来的风,3
北京,2024-09-06 14:00:00,29.4,760.9,40,从西南方吹来的风,2
北京,2024-09-06 11:00:00,26.8,761.9,50,从东北方吹来的风,1
北京,2024-09-06 08:00:00,22.6,762.7,64,从东北方吹来的风,2
北京,2024-09-06 05:00:00,20.1,762.1,81,从东北偏北方向吹来的风,1
北京,2024-09-06 02:00:00,20.4,761.9,85,从南方吹来的风,0
北京,2024-09-05 23:00:00,20.2,761.5,77,从北方吹来的风,0
北京,2024-09-05 20:00:00,22.3,761.1,63,从西南偏南方向吹来的风,1
北京,2024-09-05 17:00:00,28.5,760.1,32,从东北方吹来的风,2
北京,2024-09-05 14:00:00,29.1,760.2,30,从北方吹来的风,3
北京,2024-09-05 11:00:00,27.4,760.6,40,从东北方吹来的风,4
北京,2024-09-05 08:00:00,24.0,759.6,74,从东北方吹来的风,2
北京,2024-09-05 05:00:00,22.1,756.9,94,从东北方吹来的风,1
北京,2024-09-05 02:00:00,22.4,755.5,95,从东北偏北方向吹来的风,1
北京,2024-09-04 23:00:00,22.0,755.2,98,从东北方吹来的风,1
北京,2024-09-04 20:00:00,22.2,754.5,96,从东北方吹来的风,2
北京,2024-09-04 17:00:00,25.2,752.9,72,从东北偏北方向吹来的风,2
北京,2024-09-04 14:00:00,25.5,752.5,69,从东北方吹来的风,2
北京,2024-09-04 11:00:00,24.4,753.4,71,从西南方吹来的风,1
北京,2024-09-04 08:00:00,23.5,754.3,73,从南方吹来的风,2
北京,2024-09-04 05:00:00,22.7,754.3,76,从南方吹来的风,2
北京,2024-09-04 02:00:00,23.2,755.5,67,从西南偏南方向吹来的风,2
北京,2024-09-03 23:00:00,23.9,756.4,60,从西南偏南方向吹来的风,1
北京,2024-09-03 20:00:00,24.8,756.9,57,从东南偏南方向吹来的风,2
北京,2024-09-03 17:00:00,26.0,756.8,56,从南方吹来的风,2
北京,2024-09-03 14:00:00,26.7,758.2,54,从南方吹来的风,4
北京,2024-09-03 11:00:00,24.4,760.3,64,从西方吹来的风,1
北京,2024-09-03 08:00:00,21.8,760.9,71,从西南方吹来的风,1
北京,2024-09-03 05:00:00,20.6,760.3,68,从西南方吹来的风,1
北京,2024-09-03 02:00:00,19.2,760.6,76,从西南方吹来的风,1
北京,2024-09-02 23:00:00,19.8,761.2,70,从西南偏西方向吹来的风,0
北京,2024-09-02 20:00:00,23.4,761.3,47,从西南方吹来的风,2
北京,2024-09-02 17:00:00,27.2,761.1,37,从西南偏西方向吹来的风,3
北京,2024-09-02 14:00:00,28.0,762.4,34,从西南偏南方向吹来的风,2
北京,2024-09-02 11:00:00,26.2,764.0,38,从东方吹来的风,2
北京,2024-09-02 08:00:00,22.7,764.2,48,从东北方吹来的风,2
北京,2024-09-02 05:00:00,21.8,762.7,48,从东北方吹来的风,2
北京,2024-09-02 02:00:00,23.4,761.8,45,从东北方吹来的风,2
北京,2024-09-01 23:00:00,25.1,760.6,39,从东北偏北方向吹来的风,3
北京,2024-09-01 20:00:00,27.9,758.4,39,从东北偏北方向吹来的风,3
北京,2024-09-01 17:00:00,31.3,756.8,32,从北方吹来的风,3
北京,2024-09-01 14:00:00,32.2,756.2,33,从北方吹来的风,3
北京,2024-09-01 11:00:00,30.4,756.1,54,从东北方吹来的风,3
北京,2024-09-01 08:00:00,24.1,755.2,86,从东北偏北方向吹来的风,1
北京,2024-09-01 05:00:00,22.4,753.7,99,从东北偏东方向吹来的风,1
北京,2024-09-01 02:00:00,23.6,753.5,95,从东北偏北方向吹来的风,1
北京,2024-08-31 23:00:00,24.0,753.9,87,从东北方吹来的风,2
北京,2024-08-31 20:00:00,26.7,754.1,68,从西南偏西方向吹来的风,1
北京,2024-08-31 17:00:00,29.5,754.1,54,从南方吹来的风,2
北京,2024-08-31 14:00:00,30.0,755.4,57,从东南方吹来的风,2
北京,2024-08-31 11:00:00,27.4,757.8,69,从东南方吹来的风,1
北京,2024-08-31 08:00:00,27.1,758.5,75,从东南方吹来的风,1
北京,2024-08-31 05:00:00,26.8,757.9,83,从东方吹来的风,2
北京,2024-08-31 02:00:00,26.7,757.4,85,从东北方吹来的风,1
北京,2024-08-30 23:00:00,27.9,756.9,80,从西北偏北方向吹来的风,0
北京,2024-08-30 20:00:00,30.1,755.8,69,从东南方吹来的风,1
北京,2024-08-30 17:00:00,33.6,754.5,52,从西南偏南方向吹来的风,2
北京,2024-08-30 14:00:00,33.0,754.7,52,从西南偏南方向吹来的风,2
北京,2024-08-30 11:00:00,29.8,755.5,58,从西南方吹来的风,1
北京,2024-08-30 08:00:00,25.5,755.7,80,从东北偏北方向吹来的风,1
北京,2024-08-30 05:00:00,21.4,754.9,96,从西南方吹来的风,1
北京,2024-08-30 02:00:00,22.6,754.9,89,从南方吹来的风,1
北京,2024-08-29 23:00:00,23.9,755.2,76,从西南偏南方向吹来的风,1
北京,2024-08-29 20:00:00,26.4,755.2,65,从南方吹来的风,1
北京,2024-08-29 17:00:00,29.4,754.9,53,从西南方吹来的风,2
北京,2024-08-29 14:00:00,29.5,755.6,48,从西南偏南方向吹来的风,3
北京,2024-08-29 11:00:00,28.1,757.0,56,从西南偏南方向吹来的风,2
北京,2024-08-29 08:00:00,23.1,757.6,79,从东北偏东方向吹来的风,2
北京,2024-08-29 05:00:00,19.9,757.0,98,从东北方吹来的风,1
北京,2024-08-29 02:00:00,19.5,757.6,95,无风,0
北京,2024-08-28 23:00:00,21.1,757.8,90,无风,0
北京,2024-08-28 20:00:00,24.8,757.3,68,从南方吹来的风,1
北京,2024-08-28 17:00:00,28.8,757.0,47,从西南偏南方向吹来的风,2
北京,2024-08-28 14:00:00,29.8,757.9,41,从南方吹来的风,2
北京,2024-08-28 11:00:00,28.1,759.4,52,从西南偏西方向吹来的风,2
北京,2024-08-28 08:00:00,23.9,759.7,73,从东北方吹来的风,1
北京,2024-08-28 05:00:00,18.4,758.9,98,从东北方吹来的风,1
北京,2024-08-28 02:00:00,19.2,758.9,96,从东北方吹来的风,0
北京,2024-08-27 23:00:00,20.5,759.4,89,从东方吹来的风,1
北京,2024-08-27 20:00:00,23.2,758.9,67,从西南偏南方向吹来的风,1
北京,2024-08-27 17:00:00,30.2,758.1,36,从东方吹来的风,2
北京,2024-08-27 14:00:00,30.1,758.8,33,从东方吹来的风,1
北京,2024-08-27 11:00:00,28.1,760.0,47,从东北方吹来的风,3
北京,2024-08-27 08:00:00,23.7,760.0,75,从北方吹来的风,2
北京,2024-08-27 05:00:00,18.3,758.8,98,从东北方吹来的风,1
北京,2024-08-27 02:00:00,19.6,758.3,95,从东北方吹来的风,2
北京,2024-08-26 23:00:00,20.2,758.5,89,从北方吹来的风,1
北京,2024-08-26 20:00:00,21.2,757.9,85,从东北方吹来的风,1
北京,2024-08-26 17:00:00,22.9,757.2,74,从北方吹来的风,4
北京,2024-08-26 14:00:00,20.3,757.3,98,从东北偏北方向吹来的风,3
北京,2024-08-26 11:00:00,20.1,756.5,99,从东北偏北方向吹来的风,5
北京,2024-08-26 08:00:00,20.3,755.5,99,从东北偏北方向吹来的风,4
北京,2024-08-26 05:00:00,23.1,754.8,100,从东北偏东方向吹来的风,3
北京,2024-08-26 02:00:00,23.6,755.6,100,从东北偏东方向吹来的风,3
北京,2024-08-25 23:00:00,23.5,757.0,100,从东方吹来的风,3
北京,2024-08-25 20:00:00,26.5,756.4,93,从西方吹来的风,1
北京,2024-08-25 17:00:00,29.0,756.3,72,从东方吹来的风,1
北京,2024-08-25 14:00:00,29.8,756.8,63,从东北偏北方向吹来的风,1
北京,2024-08-25 11:00:00,29.0,758.1,66,从西南偏西方向吹来的风,2
北京,2024-08-25 08:00:00,26.9,757.7,75,从东北方吹来的风,2
北京,2024-08-25 05:00:00,25.1,756.8,89,从东北方吹来的风,1
北京,2024-08-25 02:00:00,26.4,756.9,91,从东北方吹来的风,1
北京,2024-08-24 23:00:00,27.3,756.8,89,从北方吹来的风,0
北京,2024-08-24 20:00:00,28.9,756.1,78,从西南方吹来的风,1
北京,2024-08-24 17:00:00,31.1,755.6,63,从西南方吹来的风,2
北京,2024-08-24 14:00:00,31.6,756.2,58,从西南偏南方向吹来的风,3
北京,2024-08-24 11:00:00,29.2,758.0,64,从西南偏南方向吹来的风,1
北京,2024-08-24 08:00:00,25.4,758.6,80,从东方吹来的风,1
北京,2024-08-24 05:00:00,21.5,757.7,99,从东南偏南方向吹来的风,0
北京,2024-08-24 02:00:00,22.0,757.2,96,从东方吹来的风,0
北京,2024-08-23 23:00:00,22.2,757.8,94,从西方吹来的风,1
北京,2024-08-23 20:00:00,22.7,756.1,93,从东南偏南方向吹来的风,2
北京,2024-08-23 17:00:00,31.8,754.1,61,从西南方吹来的风,2
北京,2024-08-23 14:00:00,32.8,754.3,58,从西南偏南方向吹来的风,3
北京,2024-08-23 11:00:00,31.1,756.0,69,从东南方吹来的风,1
北京,2024-08-23 08:00:00,26.2,755.8,87,从东北偏东方向吹来的风,2
北京,2024-08-23 05:00:00,25.2,754.9,92,从东北偏东方向吹来的风,2
北京,2024-08-23 02:00:00,26.1,754.3,88,从北方吹来的风,0
北京,2024-08-22 23:00:00,28.4,753.9,73,从西南方吹来的风,1
北京,2024-08-22 20:00:00,30.3,752.8,64,从南方吹来的风,2
北京,2024-08-22 17:00:00,33.7,751.3,47,从南方吹来的风,2
北京,2024-08-22 14:00:00,34.2,751.2,42,从东北方吹来的风,2
北京,2024-08-22 11:00:00,31.9,752.2,49,从西北偏北方向吹来的风,2
北京,2024-08-22 08:00:00,27.7,752.5,77,从西北方吹来的风,1
北京,2024-08-22 05:00:00,23.5,751.8,98,从东方吹来的风,0
北京,2024-08-22 02:00:00,24.4,752.2,94,从北方吹来的风,0
北京,2024-08-21 23:00:00,26.1,752.7,84,从南方吹来的风,1
北京,2024-08-21 20:00:00,27.9,752.3,72,从西南偏西方向吹来的风,1
北京,2024-08-21 17:00:00,31.2,752.0,55,从西南方吹来的风,2
北京,2024-08-21 14:00:00,30.7,752.7,54,从西南方吹来的风,1
北京,2024-08-21 11:00:00,28.7,753.7,66,从东北偏东方向吹来的风,2
北京,2024-08-21 08:00:00,25.2,754.4,87,从东北偏北方向吹来的风,2
北京,2024-08-21 05:00:00,23.3,754.1,97,从东北偏北方向吹来的风,1
北京,2024-08-21 02:00:00,23.8,754.5,97,从西北偏西方向吹来的风,1
北京,2024-08-20 23:00:00,24.8,754.8,90,从东北偏北方向吹来的风,1
北京,2024-08-20 20:00:00,25.9,754.4,84,从东方吹来的风,2
北京,2024-08-20 17:00:00,28.8,753.3,65,从东北偏北方向吹来的风,2
北京,2024-08-20 14:00:00,28.2,754.0,67,从东北方吹来的风,2
北京,2024-08-20 11:00:00,27.3,755.1,70,从东北偏北方向吹来的风,3
北京,2024-08-20 08:00:00,25.3,755.0,83,从东北方吹来的风,1
北京,2024-08-20 05:00:00,24.1,754.6,90,从东北偏北方向吹来的风,1
北京,2024-08-20 02:00:00,24.0,754.9,88,从北方吹来的风,1
北京,2024-08-19 23:00:00,24.9,755.6,94,从东北偏北方向吹来的风,1
北京,2024-08-19 20:00:00,26.0,755.2,89,从南方吹来的风,1
北京,2024-08-19 17:00:00,27.5,754.0,76,从东南偏东方向吹来的风,2
北京,2024-08-19 14:00:00,27.6,754.2,73,从东方吹来的风,2
北京,2024-08-19 11:00:00,26.2,755.0,79,从东北偏北方向吹来的风,2
北京,2024-08-19 08:00:00,24.4,754.9,87,从北方吹来的风,1
北京,2024-08-19 05:00:00,23.5,754.2,92,从东北方吹来的风,2
北京,2024-08-19 02:00:00,25.0,753.8,84,从东南偏东方向吹来的风,1
北京,2024-08-18 23:00:00,26.8,754.6,89,从东方吹来的风,1
北京,2024-08-18 20:00:00,28.0,754.0,80,从西方吹来的风,1
北京,2024-08-18 17:00:00,29.2,753.7,75,从东南偏南方向吹来的风,1
北京,2024-08-18 14:00:00,30.6,754.5,69,从西南偏南方向吹来的风,2
北京,2024-08-18 11:00:00,27.7,756.0,75,从东方吹来的风,1
北京,2024-08-18 08:00:00,23.9,756.7,99,从西方吹来的风,1
北京,2024-08-18 05:00:00,23.7,756.0,100,从北方吹来的风,1
北京,2024-08-18 02:00:00,23.9,756.8,100,从西方吹来的风,1
北京,2024-08-17 23:00:00,25.4,757.6,97,从西方吹来的风,1
北京,2024-08-17 20:00:00,28.8,756.9,76,从东北方吹来的风,1
北京,2024-08-17 17:00:00,30.8,756.2,68,从西南方吹来的风,2
北京,2024-08-17 14:00:00,30.8,757.5,67,从西南方吹来的风,3
北京,2024-08-17 11:00:00,29.3,758.6,72,从东南偏东方向吹来的风,1
北京,2024-08-17 08:00:00,25.7,758.7,95,从东北偏北方向吹来的风,1
北京,2024-08-17 05:00:00,24.6,758.3,99,从东南方吹来的风,1
北京,2024-08-17 02:00:00,24.1,758.2,100,无风,0
北京,2024-08-16 23:00:00,24.2,758.4,100,从北方吹来的风,0
北京,2024-08-16 20:00:00,25.0,757.7,97,从东北偏东方向吹来的风,1
北京,2024-08-16 17:00:00,24.6,757.2,96,从东北偏北方向吹来的风,2
北京,2024-08-16 14:00:00,23.9,758.0,100,从东方吹来的风,2
北京,2024-08-16 11:00:00,30.3,757.3,73,从东北偏东方向吹来的风,2
北京,2024-08-16 08:00:00,27.4,757.8,85,从南方吹来的风,1
北京,2024-08-16 05:00:00,26.9,757.0,87,从东南偏南方向吹来的风,1
北京,2024-08-16 02:00:00,27.0,756.7,87,从西南方吹来的风,1
北京,2024-08-15 23:00:00,27.1,756.9,89,无风,0
